filename,label
.\NatureConservancyCropped\train\ALB\img_01278_3.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04928_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00041_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03931_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_01918_1.jpg,LAG
.\NatureConservancyCropped\train\OTHER\img_07483_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_05948_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03182_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_02413_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01001_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04766_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07701_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03520_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_01194_5.jpg,BET
.\NatureConservancyCropped\train\BET\img_01234_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00507_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01810_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06985_1.jpg,BET
.\NatureConservancyCropped\train\DOL\img_06952_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_03593_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01919_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03262_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03589_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07400_2.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_00565_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_06452_2.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_04530_1.jpg,OTHER
.\NatureConservancyCropped\test\LAG\img_03069_1.jpg,LAG
.\NatureConservancyCropped\train\BET\img_03817_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02421_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06043_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02623_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05068_2.jpg,BET
.\NatureConservancyCropped\train\YFT\img_01835_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_00780_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02447_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07134_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03651_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_05302_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05482_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05559_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05258_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05862_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03502_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00956_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_05563_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03017_2.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_01803_1.jpg,OTHER
.\NatureConservancyCropped\test\YFT\img_07319_2.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01680_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02399_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02724_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07009_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_06613_1.jpg,BET
.\NatureConservancyCropped\train\DOL\img_05420_1.jpg,DOL
.\NatureConservancyCropped\test\BET\img_02876_1.jpg,BET
.\NatureConservancyCropped\test\LAG\img_00170_1.jpg,LAG
.\NatureConservancyCropped\train\LAG\img_04414_1.jpg,LAG
.\NatureConservancyCropped\train\BET\img_04185_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_02638_2.jpg,BET
.\NatureConservancyCropped\test\BET\img_02486_2.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_02031_1.jpg,OTHER
.\NatureConservancyCropped\train\LAG\img_05081_1.jpg,LAG
.\NatureConservancyCropped\train\YFT\img_00137_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02868_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01191_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_06578_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_05020_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_01773_2.jpg,OTHER
.\NatureConservancyCropped\test\BET\img_00223_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_05745_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07602_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04738_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_05805_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_04044_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_06579_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_03150_2.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_05426_1.jpg,LAG
.\NatureConservancyCropped\test\OTHER\img_07213_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_04557_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_04206_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05709_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_03918_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01652_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04425_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_03399_2.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01416_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_04532_1.jpg,OTHER
.\NatureConservancyCropped\train\SHARK\img_04682_1.jpg,SHARK
.\NatureConservancyCropped\train\BET\img_05314_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_06845_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00576_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05560_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04769_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02945_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_02760_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01163_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05553_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01446_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02498_7.jpg,BET
.\NatureConservancyCropped\train\SHARK\img_01795_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_07280_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07316_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_04931_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_05064_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_00491_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_05082_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00447_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_02977_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03921_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01941_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00798_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_05106_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06729_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07412_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00533_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04890_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07527_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01129_3.jpg,ALB
.\NatureConservancyCropped\test\BET\img_07428_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_03499_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_00433_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_03490_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05810_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05827_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02221_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_04494_1.jpg,OTHER
.\NatureConservancyCropped\test\BET\img_03805_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_03320_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01744_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_05241_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_04822_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05903_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04121_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00218_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_05084_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07255_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00654_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04751_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_07252_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04660_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05313_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06680_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05375_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04490_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_07420_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_00881_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04229_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03793_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03515_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00773_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01655_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04005_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07773_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_04435_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_03487_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_07173_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_07157_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_00630_2.jpg,BET
.\NatureConservancyCropped\test\ALB\img_02309_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00420_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_00472_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_02218_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05560_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04973_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06086_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04261_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_06658_1.jpg,OTHER
.\NatureConservancyCropped\train\SHARK\img_04837_1.jpg,SHARK
.\NatureConservancyCropped\test\BET\img_05755_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_03243_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_01725_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00003_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03764_4.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07649_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04635_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07299_7.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04302_1.jpg,YFT
.\NatureConservancyCropped\train\LAG\img_01221_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_06709_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00968_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03512_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04778_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00417_1.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_05743_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_01423_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_02274_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_05164_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_05376_3.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_02944_2.jpg,SHARK
.\NatureConservancyCropped\train\OTHER\img_05607_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_04482_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06684_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07672_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05172_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02365_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_05328_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06061_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05171_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06627_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01574_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06043_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01917_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02359_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04187_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00507_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05778_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04040_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05245_2.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04552_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00281_5.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07555_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_03308_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06935_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06153_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06564_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_03356_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02492_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07571_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07442_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02201_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04526_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_06547_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_03074_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00719_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00362_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05618_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04827_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_07440_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_00726_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01363_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00369_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06286_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04543_3.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_02758_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_03397_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03171_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_03846_2.jpg,BET
.\NatureConservancyCropped\train\YFT\img_07466_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05576_2.jpg,ALB
.\NatureConservancyCropped\test\SHARK\img_04126_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_07740_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_00642_2.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_02146_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03277_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06629_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04065_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_01559_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_04460_4.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01456_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05575_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04467_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_00889_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_04676_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_06607_2.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_00657_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_05810_2.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_05399_1.jpg,SHARK
.\NatureConservancyCropped\train\OTHER\img_00397_1.jpg,OTHER
.\NatureConservancyCropped\train\SHARK\img_02624_2.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_01201_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05297_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01778_3.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01718_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07726_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07863_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03556_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07299_6.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02058_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_02412_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01554_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05842_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01241_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_06003_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_01134_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_07594_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07879_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01480_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_04048_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_05286_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00502_5.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02885_3.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03764_3.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00536_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_03070_1.jpg,OTHER
.\NatureConservancyCropped\train\LAG\img_06129_1.jpg,LAG
.\NatureConservancyCropped\train\YFT\img_04097_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_05879_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03879_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_01678_1.jpg,OTHER
.\NatureConservancyCropped\train\SHARK\img_04710_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_03327_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_01360_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_01329_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_03383_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06039_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00561_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_02599_1.jpg,DOL
.\NatureConservancyCropped\test\BET\img_02119_1.jpg,BET
.\NatureConservancyCropped\train\BET\img_06636_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07035_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_06630_2.jpg,YFT
.\NatureConservancyCropped\test\BET\img_03825_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_06571_3.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_06686_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_06469_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05890_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05193_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_01397_4.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_06509_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_04240_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04899_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_02076_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06215_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03578_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05068_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_02857_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_04415_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_05612_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07768_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02846_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_02651_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02480_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_00914_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07613_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02197_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05975_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_00694_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_01615_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_05194_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_03361_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_06196_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_01930_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00294_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_02379_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_02771_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04023_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01304_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01095_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06022_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04947_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_07007_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07657_3.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03540_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_04263_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00501_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_04672_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01768_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_02236_1.jpg,LAG
.\NatureConservancyCropped\train\OTHER\img_02528_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02190_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_03283_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_04036_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06126_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_07728_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_02498_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07461_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04301_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05237_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03263_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06798_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_03644_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01076_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_06595_1.jpg,SHARK
.\NatureConservancyCropped\test\OTHER\img_02135_2.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02192_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_01942_2.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_07315_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01542_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_04618_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_00319_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_06630_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02420_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05133_1.jpg,OTHER
.\NatureConservancyCropped\test\OTHER\img_07044_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_04848_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04059_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_07414_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_07208_1.jpg,YFT
.\NatureConservancyCropped\test\LAG\img_00071_1.jpg,LAG
.\NatureConservancyCropped\test\BET\img_02307_3.jpg,BET
.\NatureConservancyCropped\train\DOL\img_01185_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_05848_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00208_4.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01064_1.jpg,YFT
.\NatureConservancyCropped\test\OTHER\img_04004_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_07005_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07876_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07890_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07162_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_05685_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_00893_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04762_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04917_5.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00808_3.jpg,BET
.\NatureConservancyCropped\train\DOL\img_04743_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_07869_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04236_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05663_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02392_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06625_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_05122_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_02341_1.jpg,DOL
.\NatureConservancyCropped\train\SHARK\img_00600_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_02276_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_06913_1.jpg,SHARK
.\NatureConservancyCropped\train\DOL\img_02953_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_07741_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_01955_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05032_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02148_2.jpg,ALB
